code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,ar
600753,,,,,,,,,,,,,,,,,,,,,,,-0.0034479413646327957
603712,,,,,,,,,,,,,,,,,,,,,,,0.12329962147660692
002402,,,,,,,,,,,,,,,,,,,,,,,0.023176766644084777
300747,,,,,,,,,,,,,,,,,,,,,,,0.021287401409769906
002836,,,,,,,,,,,,,,,,,,,,,,,0.024535725156981554
603599,,,,,,,,,,,,,,,,,,,,,,,0.011572214517129711
603519,,,,,,,,,,,,,,,,,,,,,,,0.002282896458721394
300039,,,,,,,,,,,,,,,,,,,,,,,0.0034617741397496332
600406,,,,,,,,,,,,,,,,,,,,,,,0.016185799293120723
603816,,,,,,,,,,,,,,,,,,,,,,,0.012993556905515617
002246,,,,,,,,,,,,,,,,,,,,,,,0.002252174337315129
603183,,,,,,,,,,,,,,,,,,,,,,,-0.007630448106228663
603066,,,,,,,,,,,,,,,,,,,,,,,0.0005145551207866617
002731,,,,,,,,,,,,,,,,,,,,,,,-0.0022672524283135647
002221,,,,,,,,,,,,,,,,,,,,,,,0.00416878208716237
600711,,,,,,,,,,,,,,,,,,,,,,,0.007581167918063529
600309,,,,,,,,,,,,,,,,,,,,,,,0.07485015869240964
603688,,,,,,,,,,,,,,,,,,,,,,,0.024570356267515515
603989,,,,,,,,,,,,,,,,,,,,,,,0.013967390626499276
300047,,,,,,,,,,,,,,,,,,,,,,,-0.002747779983224236
603233,,,,,,,,,,,,,,,,,,,,,,,0.02726815951038739
002786,,,,,,,,,,,,,,,,,,,,,,,-0.004209784886139446
600903,,,,,,,,,,,,,,,,,,,,,,,0.06096967092977001
603878,,,,,,,,,,,,,,,,,,,,,,,-0.007167908128609938
300389,,,,,,,,,,,,,,,,,,,,,,,-0.002171233890096256
600966,,,,,,,,,,,,,,,,,,,,,,,0.06619275056478431
300531,,,,,,,,,,,,,,,,,,,,,,,-0.0017323527144000926
002932,,,,,,,,,,,,,,,,,,,,,,,0.06304926841755935
002340,,,,,,,,,,,,,,,,,,,,,,,0.011464041646448805
002444,,,,,,,,,,,,,,,,,,,,,,,0.013995660635525957
600058,,,,,,,,,,,,,,,,,,,,,,,-0.0021447542796182075
000690,,,,,,,,,,,,,,,,,,,,,,,0.0016894303611167914
603466,,,,,,,,,,,,,,,,,,,,,,,0.017047901497509614
600202,,,,,,,,,,,,,,,,,,,,,,,-0.00432084317156249
000883,,,,,,,,,,,,,,,,,,,,,,,0.00625979585525182
603615,,,,,,,,,,,,,,,,,,,,,,,0.002530697467894443
002714,,,,,,,,,,,,,,,,,,,,,,,0.143179664870182
000725,,,,,,,,,,,,,,,,,,,,,,,0.02341527527998355
601666,,,,,,,,,,,,,,,,,,,,,,,0.010669382630265463
300173,,,,,,,,,,,,,,,,,,,,,,,-0.0026241521747160097
600323,,,,,,,,,,,,,,,,,,,,,,,0.030902389716495397
603918,,,,,,,,,,,,,,,,,,,,,,,-0.005673976447365483
600143,,,,,,,,,,,,,,,,,,,,,,,0.038333004543809446
300003,,,,,,,,,,,,,,,,,,,,,,,0.04412721570565654
603322,,,,,,,,,,,,,,,,,,,,,,,-0.0003764004539563654
002756,,,,,,,,,,,,,,,,,,,,,,,0.0019566241690481406
002520,,,,,,,,,,,,,,,,,,,,,,,0.0009411415022246298
002398,,,,,,,,,,,,,,,,,,,,,,,0.023143054846001338
300147,,,,,,,,,,,,,,,,,,,,,,,0.006086862374076913
603186,,,,,,,,,,,,,,,,,,,,,,,0.10671917881650454
002810,,,,,,,,,,,,,,,,,,,,,,,0.008730532094332876
300604,,,,,,,,,,,,,,,,,,,,,,,0.07243004389416277
600919,,,,,,,,,,,,,,,,,,,,,,,0.0017243021368920587
000738,,,,,,,,,,,,,,,,,,,,,,,0.003975419420069267
002342,,,,,,,,,,,,,,,,,,,,,,,-0.0032176558886120887
600694,,,,,,,,,,,,,,,,,,,,,,,0.0027353701529712563
601989,,,,,,,,,,,,,,,,,,,,,,,0.001530332283997895
300398,,,,,,,,,,,,,,,,,,,,,,,0.020510342224878422
603776,,,,,,,,,,,,,,,,,,,,,,,0.00044213402853071344
300229,,,,,,,,,,,,,,,,,,,,,,,0.0026658781780689684
002512,,,,,,,,,,,,,,,,,,,,,,,-0.004939421776782663
002878,,,,,,,,,,,,,,,,,,,,,,,0.023977240198679344
300450,,,,,,,,,,,,,,,,,,,,,,,0.04565319518877468
002097,,,,,,,,,,,,,,,,,,,,,,,0.00497280383107176
000821,,,,,,,,,,,,,,,,,,,,,,,-0.00250963230576797
300571,,,,,,,,,,,,,,,,,,,,,,,0.03887030155713832
000957,,,,,,,,,,,,,,,,,,,,,,,-0.0017915599975808457
300188,,,,,,,,,,,,,,,,,,,,,,,0.022234016712465148
603678,,,,,,,,,,,,,,,,,,,,,,,0.013163216386103375
002465,,,,,,,,,,,,,,,,,,,,,,,0.015283728594126921
300479,,,,,,,,,,,,,,,,,,,,,,,0.006273325134241715
600183,,,,,,,,,,,,,,,,,,,,,,,0.07753479937092268
002193,,,,,,,,,,,,,,,,,,,,,,,-0.0073787756882577665
603002,,,,,,,,,,,,,,,,,,,,,,,0.005506503725396923
000801,,,,,,,,,,,,,,,,,,,,,,,0.0004683139020667641
603729,,,,,,,,,,,,,,,,,,,,,,,-0.00034641451302815486
600295,,,,,,,,,,,,,,,,,,,,,,,0.010875087223231687
600765,,,,,,,,,,,,,,,,,,,,,,,0.007842110179336443
600900,,,,,,,,,,,,,,,,,,,,,,,0.02325339644494988
603338,,,,,,,,,,,,,,,,,,,,,,,0.038688257053867005
600378,,,,,,,,,,,,,,,,,,,,,,,0.019157338048987897
300700,,,,,,,,,,,,,,,,,,,,,,,0.0097464420607035
300033,,,,,,,,,,,,,,,,,,,,,,,0.03076863530596006
603226,,,,,,,,,,,,,,,,,,,,,,,-0.0024005657517934373
002738,,,,,,,,,,,,,,,,,,,,,,,-0.0017280102401839622
300486,,,,,,,,,,,,,,,,,,,,,,,0.0053309651705905625
601166,,,,,,,,,,,,,,,,,,,,,,,0.010990365358568626
601128,,,,,,,,,,,,,,,,,,,,,,,0.004036625256438409
002407,,,,,,,,,,,,,,,,,,,,,,,-0.002880339109452807
600428,,,,,,,,,,,,,,,,,,,,,,,-0.0012350517806632632
300643,,,,,,,,,,,,,,,,,,,,,,,0.03775038563559835
002138,,,,,,,,,,,,,,,,,,,,,,,0.02439774563663955
002532,,,,,,,,,,,,,,,,,,,,,,,0.00866594489615432
603039,,,,,,,,,,,,,,,,,,,,,,,0.1112510616965135
002687,,,,,,,,,,,,,,,,,,,,,,,-0.002457452614580739
600195,,,,,,,,,,,,,,,,,,,,,,,0.01354960586599116
600985,,,,,,,,,,,,,,,,,,,,,,,0.0006264389148280612
002769,,,,,,,,,,,,,,,,,,,,,,,-0.003919825018176038
601231,,,,,,,,,,,,,,,,,,,,,,,0.040292679506285824
603018,,,,,,,,,,,,,,,,,,,,,,,0.0004105255162924583
002297,,,,,,,,,,,,,,,,,,,,,,,-0.0025722979275628905
002124,,,,,,,,,,,,,,,,,,,,,,,0.04207371373482252
603586,,,,,,,,,,,,,,,,,,,,,,,0.0007327180502887297
002527,,,,,,,,,,,,,,,,,,,,,,,-0.0031881613088163307
002204,,,,,,,,,,,,,,,,,,,,,,,0.01061776131749834
002408,,,,,,,,,,,,,,,,,,,,,,,0.0005734297794616718
002727,,,,,,,,,,,,,,,,,,,,,,,0.022779456872983755
000657,,,,,,,,,,,,,,,,,,,,,,,0.0024427399045235222
002776,,,,,,,,,,,,,,,,,,,,,,,-0.0016076238010380975
300070,,,,,,,,,,,,,,,,,,,,,,,-0.002904120975904853
000034,,,,,,,,,,,,,,,,,,,,,,,0.01167496407667061
000100,,,,,,,,,,,,,,,,,,,,,,,0.032562919385167144
002213,,,,,,,,,,,,,,,,,,,,,,,0.0012644201275379488
603656,,,,,,,,,,,,,,,,,,,,,,,0.005766579140255911
000589,,,,,,,,,,,,,,,,,,,,,,,0.006966118832602304
601555,,,,,,,,,,,,,,,,,,,,,,,0.007330041790470329
300623,,,,,,,,,,,,,,,,,,,,,,,0.016251201682259686
002334,,,,,,,,,,,,,,,,,,,,,,,0.0012085165698385027
603283,,,,,,,,,,,,,,,,,,,,,,,0.10257466527852997
600128,,,,,,,,,,,,,,,,,,,,,,,-0.0014661122094246795
603689,,,,,,,,,,,,,,,,,,,,,,,0.006070287535281661
300657,,,,,,,,,,,,,,,,,,,,,,,0.035448883999998265
000623,,,,,,,,,,,,,,,,,,,,,,,0.0049237812424533945
603773,,,,,,,,,,,,,,,,,,,,,,,0.0009342839865707301
600980,,,,,,,,,,,,,,,,,,,,,,,0.002121715013358281
300549,,,,,,,,,,,,,,,,,,,,,,,-0.002581777413331196
603883,,,,,,,,,,,,,,,,,,,,,,,0.02608818398026246
002654,,,,,,,,,,,,,,,,,,,,,,,-0.005228855050973274
300680,,,,,,,,,,,,,,,,,,,,,,,0.02667942952696756
600259,,,,,,,,,,,,,,,,,,,,,,,0.005221691361241306
300272,,,,,,,,,,,,,,,,,,,,,,,-0.0015940119872405393
002774,,,,,,,,,,,,,,,,,,,,,,,0.0034399783895487476
603936,,,,,,,,,,,,,,,,,,,,,,,0.0008012786563567772
002415,,,,,,,,,,,,,,,,,,,,,,,0.039072138801731125
002128,,,,,,,,,,,,,,,,,,,,,,,0.019959634628687953
000042,,,,,,,,,,,,,,,,,,,,,,,-0.001048428797531317
000544,,,,,,,,,,,,,,,,,,,,,,,0.0023312778124322544
002029,,,,,,,,,,,,,,,,,,,,,,,-6.793433658660192e-05
000157,,,,,,,,,,,,,,,,,,,,,,,0.03348924283215232
600081,,,,,,,,,,,,,,,,,,,,,,,0.003620863478266952
300161,,,,,,,,,,,,,,,,,,,,,,,0.007084430776739972
300200,,,,,,,,,,,,,,,,,,,,,,,-0.0001742036107322491
600835,,,,,,,,,,,,,,,,,,,,,,,0.008306100385507432
300274,,,,,,,,,,,,,,,,,,,,,,,0.033331102957936294
603657,,,,,,,,,,,,,,,,,,,,,,,-0.0009524044167833218
000733,,,,,,,,,,,,,,,,,,,,,,,0.030974242607966614
300656,,,,,,,,,,,,,,,,,,,,,,,0.02248233249646954
600969,,,,,,,,,,,,,,,,,,,,,,,-0.0014493477114156338
600425,,,,,,,,,,,,,,,,,,,,,,,0.013797527504915509
600611,,,,,,,,,,,,,,,,,,,,,,,0.0006980958247507859
600717,,,,,,,,,,,,,,,,,,,,,,,-0.003269431272911658
002019,,,,,,,,,,,,,,,,,,,,,,,0.03423616673555139
002410,,,,,,,,,,,,,,,,,,,,,,,0.10436210495312452
002851,,,,,,,,,,,,,,,,,,,,,,,0.04169419349198684
300409,,,,,,,,,,,,,,,,,,,,,,,0.002727451852436804
603768,,,,,,,,,,,,,,,,,,,,,,,0.0010921288865458558
000155,,,,,,,,,,,,,,,,,,,,,,,0.0008871810051350815
002558,,,,,,,,,,,,,,,,,,,,,,,0.0015288649197803263
300067,,,,,,,,,,,,,,,,,,,,,,,-0.00048062295226039174
002307,,,,,,,,,,,,,,,,,,,,,,,0.016355975158604017
300632,,,,,,,,,,,,,,,,,,,,,,,0.0311927418332876
603606,,,,,,,,,,,,,,,,,,,,,,,0.031022816258375312
600961,,,,,,,,,,,,,,,,,,,,,,,0.005190792841883701
600609,,,,,,,,,,,,,,,,,,,,,,,0.008847346073313658
002231,,,,,,,,,,,,,,,,,,,,,,,-0.000952489444963951
300333,,,,,,,,,,,,,,,,,,,,,,,-0.00040546176147190867
300193,,,,,,,,,,,,,,,,,,,,,,,0.005946721000752687
002605,,,,,,,,,,,,,,,,,,,,,,,0.037483535359637526
000030,,,,,,,,,,,,,,,,,,,,,,,0.017749693492890073
300627,,,,,,,,,,,,,,,,,,,,,,,0.04232407056756602
600810,,,,,,,,,,,,,,,,,,,,,,,0.006111869763323608
000810,,,,,,,,,,,,,,,,,,,,,,,0.007847552583273368
603639,,,,,,,,,,,,,,,,,,,,,,,0.005163007462798858
000156,,,,,,,,,,,,,,,,,,,,,,,0.0009632635253629449
600448,,,,,,,,,,,,,,,,,,,,,,,-0.002040980305705534
300615,,,,,,,,,,,,,,,,,,,,,,,0.016944837820324687
002433,,,,,,,,,,,,,,,,,,,,,,,-0.003098368950755738
300650,,,,,,,,,,,,,,,,,,,,,,,0.01934187612061903
600030,,,,,,,,,,,,,,,,,,,,,,,0.030037540491890058
300535,,,,,,,,,,,,,,,,,,,,,,,0.0007916483960292067
002608,,,,,,,,,,,,,,,,,,,,,,,7.944625654754547e-05
001696,,,,,,,,,,,,,,,,,,,,,,,0.011062821128314762
600188,,,,,,,,,,,,,,,,,,,,,,,0.007300612733228165
002540,,,,,,,,,,,,,,,,,,,,,,,0.0019251506876352866
300626,,,,,,,,,,,,,,,,,,,,,,,0.022112798763445508
600588,,,,,,,,,,,,,,,,,,,,,,,0.051653822414471015
002368,,,,,,,,,,,,,,,,,,,,,,,0.011438346968253157
600498,,,,,,,,,,,,,,,,,,,,,,,0.013090446663776177
002565,,,,,,,,,,,,,,,,,,,,,,,0.0027416633800781917
600702,,,,,,,,,,,,,,,,,,,,,,,0.026148714912334954
603356,,,,,,,,,,,,,,,,,,,,,,,-0.0029942775658460172
600232,,,,,,,,,,,,,,,,,,,,,,,-0.0025435223496488787
603223,,,,,,,,,,,,,,,,,,,,,,,0.0019819575573082567
603766,,,,,,,,,,,,,,,,,,,,,,,-0.00020560715775308608
002026,,,,,,,,,,,,,,,,,,,,,,,0.005875968079890513
002028,,,,,,,,,,,,,,,,,,,,,,,0.03433746866635114
002548,,,,,,,,,,,,,,,,,,,,,,,0.004432373968179691
603359,,,,,,,,,,,,,,,,,,,,,,,0.003802381276762722
300520,,,,,,,,,,,,,,,,,,,,,,,0.002553165055675237
002618,,,,,,,,,,,,,,,,,,,,,,,-0.0010404213457988313
300463,,,,,,,,,,,,,,,,,,,,,,,0.031751342259626725
300284,,,,,,,,,,,,,,,,,,,,,,,-0.0007656869317424141
000685,,,,,,,,,,,,,,,,,,,,,,,0.005004536765633919
000009,,,,,,,,,,,,,,,,,,,,,,,0.0054845647695663515
002775,,,,,,,,,,,,,,,,,,,,,,,-0.0031600814621394833
601788,,,,,,,,,,,,,,,,,,,,,,,0.02171873486887028
601163,,,,,,,,,,,,,,,,,,,,,,,-0.0006202954371267922
603303,,,,,,,,,,,,,,,,,,,,,,,0.0011437594212473682
002649,,,,,,,,,,,,,,,,,,,,,,,0.0038575262215461113
002579,,,,,,,,,,,,,,,,,,,,,,,0.010655690190492095
002266,,,,,,,,,,,,,,,,,,,,,,,0.009454327837288333
600117,,,,,,,,,,,,,,,,,,,,,,,0.0002322270684768965
601390,,,,,,,,,,,,,,,,,,,,,,,0.0009372600573517854
603036,,,,,,,,,,,,,,,,,,,,,,,-0.0035178194699455843
002734,,,,,,,,,,,,,,,,,,,,,,,0.007012213963962601
600829,,,,,,,,,,,,,,,,,,,,,,,0.0007273032841721114
000510,,,,,,,,,,,,,,,,,,,,,,,-0.005191086977890211
300404,,,,,,,,,,,,,,,,,,,,,,,0.0006213687294203456
002317,,,,,,,,,,,,,,,,,,,,,,,0.01836074695661538
002758,,,,,,,,,,,,,,,,,,,,,,,0.0010430887449434647
600993,,,,,,,,,,,,,,,,,,,,,,,0.013975182779283205
600168,,,,,,,,,,,,,,,,,,,,,,,0.004451119759261695
603809,,,,,,,,,,,,,,,,,,,,,,,-0.002914772022521475
603386,,,,,,,,,,,,,,,,,,,,,,,0.019143735528160746
002371,,,,,,,,,,,,,,,,,,,,,,,0.14158095999243278
000559,,,,,,,,,,,,,,,,,,,,,,,-0.0005779980146027937
000099,,,,,,,,,,,,,,,,,,,,,,,0.0013246416199358933
300532,,,,,,,,,,,,,,,,,,,,,,,-0.002848976486124811
300567,,,,,,,,,,,,,,,,,,,,,,,0.015007937812653223
603578,,,,,,,,,,,,,,,,,,,,,,,0.017059782214956968
002818,,,,,,,,,,,,,,,,,,,,,,,-0.0020676718032483035
600519,,,,,,,,,,,,,,,,,,,,,,,0.010067606108163459
002448,,,,,,,,,,,,,,,,,,,,,,,-0.001787475318381035
300366,,,,,,,,,,,,,,,,,,,,,,,0.008272466210231455
000899,,,,,,,,,,,,,,,,,,,,,,,-0.0015427184678746895
002298,,,,,,,,,,,,,,,,,,,,,,,0.004654200358109202
000026,,,,,,,,,,,,,,,,,,,,,,,0.018656265010685746
600881,,,,,,,,,,,,,,,,,,,,,,,0.0016225614439959856
000919,,,,,,,,,,,,,,,,,,,,,,,0.00020932901387525998
002767,,,,,,,,,,,,,,,,,,,,,,,0.0003734074660704675
002428,,,,,,,,,,,,,,,,,,,,,,,0.0157298585667268
600855,,,,,,,,,,,,,,,,,,,,,,,0.004148072452329475
000962,,,,,,,,,,,,,,,,,,,,,,,0.0029044947391714056
603895,,,,,,,,,,,,,,,,,,,,,,,0.00234287208577901
002669,,,,,,,,,,,,,,,,,,,,,,,0.0034780592518715418
002137,,,,,,,,,,,,,,,,,,,,,,,0.0022983171256806437
603988,,,,,,,,,,,,,,,,,,,,,,,0.006350696902619472
002559,,,,,,,,,,,,,,,,,,,,,,,-0.002931592621056141
600533,,,,,,,,,,,,,,,,,,,,,,,0.0012303542110716228
603900,,,,,,,,,,,,,,,,,,,,,,,-0.006066152010121416
002791,,,,,,,,,,,,,,,,,,,,,,,0.0684532319054842
603505,,,,,,,,,,,,,,,,,,,,,,,0.0867769605139195
000400,,,,,,,,,,,,,,,,,,,,,,,0.0073923748687627295
600410,,,,,,,,,,,,,,,,,,,,,,,0.018405690406562123
002015,,,,,,,,,,,,,,,,,,,,,,,0.0007235852892818567
300054,,,,,,,,,,,,,,,,,,,,,,,0.0239378121662947
002105,,,,,,,,,,,,,,,,,,,,,,,0.0018625230339654917
600506,,,,,,,,,,,,,,,,,,,,,,,-0.0021610557266691557
000520,,,,,,,,,,,,,,,,,,,,,,,-0.0034632699606811537
603286,,,,,,,,,,,,,,,,,,,,,,,0.0182050083882264
600380,,,,,,,,,,,,,,,,,,,,,,,0.04025078376033692
000825,,,,,,,,,,,,,,,,,,,,,,,0.008414229208718597
000617,,,,,,,,,,,,,,,,,,,,,,,-0.00268352355336462
600704,,,,,,,,,,,,,,,,,,,,,,,0.003113726393693897
603677,,,,,,,,,,,,,,,,,,,,,,,0.00837670663652268
000795,,,,,,,,,,,,,,,,,,,,,,,0.010020447349790018
603090,,,,,,,,,,,,,,,,,,,,,,,0.0017559282459587028
002238,,,,,,,,,,,,,,,,,,,,,,,-0.0005116357280247158
600444,,,,,,,,,,,,,,,,,,,,,,,-0.00043746459784982166
600769,,,,,,,,,,,,,,,,,,,,,,,-0.0008734146809139757
600101,,,,,,,,,,,,,,,,,,,,,,,-0.001694250040262526
603977,,,,,,,,,,,,,,,,,,,,,,,-0.00426313486354871
000777,,,,,,,,,,,,,,,,,,,,,,,-0.000464751734441507
002165,,,,,,,,,,,,,,,,,,,,,,,0.000528293159759446
600132,,,,,,,,,,,,,,,,,,,,,,,0.08205911154911795
000909,,,,,,,,,,,,,,,,,,,,,,,0.0008211334431336246
600577,,,,,,,,,,,,,,,,,,,,,,,0.0023086776650763008
603730,,,,,,,,,,,,,,,,,,,,,,,0.003522751331433326
000758,,,,,,,,,,,,,,,,,,,,,,,0.001563677107209972
603788,,,,,,,,,,,,,,,,,,,,,,,-0.0001984426366820472
002156,,,,,,,,,,,,,,,,,,,,,,,0.03935179844499686
300495,,,,,,,,,,,,,,,,,,,,,,,-0.0030468859836495295
000552,,,,,,,,,,,,,,,,,,,,,,,0.0016616314136018726
603858,,,,,,,,,,,,,,,,,,,,,,,-0.0015427626700937182
002802,,,,,,,,,,,,,,,,,,,,,,,0.0006210734346453121
600508,,,,,,,,,,,,,,,,,,,,,,,0.00633306908730808
002468,,,,,,,,,,,,,,,,,,,,,,,0.002392480750168412
601869,,,,,,,,,,,,,,,,,,,,,,,0.00271647908324003
002111,,,,,,,,,,,,,,,,,,,,,,,0.004347823094897793
603803,,,,,,,,,,,,,,,,,,,,,,,-0.0002687191704325996
002891,,,,,,,,,,,,,,,,,,,,,,,0.029006450152453195
002574,,,,,,,,,,,,,,,,,,,,,,,-0.002856881291451177
002224,,,,,,,,,,,,,,,,,,,,,,,-0.004010487638359542
603339,,,,,,,,,,,,,,,,,,,,,,,-0.004199673215888123
002206,,,,,,,,,,,,,,,,,,,,,,,-0.0019500747088108913
603696,,,,,,,,,,,,,,,,,,,,,,,-0.0019113743138159508
300691,,,,,,,,,,,,,,,,,,,,,,,0.009115058469285462
600456,,,,,,,,,,,,,,,,,,,,,,,0.0351059195007535
600560,,,,,,,,,,,,,,,,,,,,,,,0.0018874080852724863
600150,,,,,,,,,,,,,,,,,,,,,,,0.0036677255931011252
600390,,,,,,,,,,,,,,,,,,,,,,,-0.0005273672283322471
000570,,,,,,,,,,,,,,,,,,,,,,,-0.0018830701781407662
002276,,,,,,,,,,,,,,,,,,,,,,,-8.043057676402101e-05
603030,,,,,,,,,,,,,,,,,,,,,,,0.0031394817398933544
600283,,,,,,,,,,,,,,,,,,,,,,,0.009328381733208652
300562,,,,,,,,,,,,,,,,,,,,,,,0.005066710794030958
002441,,,,,,,,,,,,,,,,,,,,,,,0.0024794708398027192
600219,,,,,,,,,,,,,,,,,,,,,,,0.00647630640656317
002811,,,,,,,,,,,,,,,,,,,,,,,-0.005324996466022283
601198,,,,,,,,,,,,,,,,,,,,,,,0.003254537765902142
601608,,,,,,,,,,,,,,,,,,,,,,,0.00327190760473877
002912,,,,,,,,,,,,,,,,,,,,,,,0.04653473203015806
603300,,,,,,,,,,,,,,,,,,,,,,,-0.0037874487068444156
601158,,,,,,,,,,,,,,,,,,,,,,,0.004157023021236035
300675,,,,,,,,,,,,,,,,,,,,,,,0.06100012777246517
002226,,,,,,,,,,,,,,,,,,,,,,,0.005967163564797657
603839,,,,,,,,,,,,,,,,,,,,,,,0.004572084158895799
300263,,,,,,,,,,,,,,,,,,,,,,,0.012767993285632993
300620,,,,,,,,,,,,,,,,,,,,,,,0.05597551495383482
603108,,,,,,,,,,,,,,,,,,,,,,,0.005161422988732851
600784,,,,,,,,,,,,,,,,,,,,,,,-0.0012923446658419549
000050,,,,,,,,,,,,,,,,,,,,,,,0.0053463126271766906
603733,,,,,,,,,,,,,,,,,,,,,,,0.0091684235475194
603866,,,,,,,,,,,,,,,,,,,,,,,0.01934851053824664
600022,,,,,,,,,,,,,,,,,,,,,,,0.0022862920153559722
600503,,,,,,,,,,,,,,,,,,,,,,,-0.001668607664432645
603916,,,,,,,,,,,,,,,,,,,,,,,0.031887292908033216
601607,,,,,,,,,,,,,,,,,,,,,,,0.011390214511067429
603515,,,,,,,,,,,,,,,,,,,,,,,0.010540879075842632
603605,,,,,,,,,,,,,,,,,,,,,,,0.15928694363862012
002440,,,,,,,,,,,,,,,,,,,,,,,0.010588877768596659
002346,,,,,,,,,,,,,,,,,,,,,,,-0.045530354662213696
002434,,,,,,,,,,,,,,,,,,,,,,,0.0004704201718232072
002232,,,,,,,,,,,,,,,,,,,,,,,0.008926207392356946
600017,,,,,,,,,,,,,,,,,,,,,,,0.002235165674981412
601618,,,,,,,,,,,,,,,,,,,,,,,0.0006307149208851146
000166,,,,,,,,,,,,,,,,,,,,,,,0.008932451198690817
601208,,,,,,,,,,,,,,,,,,,,,,,0.013865488834032404
603676,,,,,,,,,,,,,,,,,,,,,,,0.019570033509018907
002567,,,,,,,,,,,,,,,,,,,,,,,0.02274705095652842
300026,,,,,,,,,,,,,,,,,,,,,,,0.010471039691080642
002686,,,,,,,,,,,,,,,,,,,,,,,-0.005162005927386638
300189,,,,,,,,,,,,,,,,,,,,,,,0.0052621499914559675
002892,,,,,,,,,,,,,,,,,,,,,,,0.0033240521484896
300550,,,,,,,,,,,,,,,,,,,,,,,-0.003667624044198126
300475,,,,,,,,,,,,,,,,,,,,,,,-0.004576839568520238
000922,,,,,,,,,,,,,,,,,,,,,,,-0.0019534125749195506
002399,,,,,,,,,,,,,,,,,,,,,,,0.017190051150930554
002644,,,,,,,,,,,,,,,,,,,,,,,0.005236742371717182
600987,,,,,,,,,,,,,,,,,,,,,,,-0.001987053770202595
002511,,,,,,,,,,,,,,,,,,,,,,,0.05866718307829328
000526,,,,,,,,,,,,,,,,,,,,,,,0.03366977851453948
603787,,,,,,,,,,,,,,,,,,,,,,,0.036194060033304665
603015,,,,,,,,,,,,,,,,,,,,,,,0.0003120234344456493
002882,,,,,,,,,,,,,,,,,,,,,,,0.00712198682234707
601838,,,,,,,,,,,,,,,,,,,,,,,-0.0036020799631021304
603737,,,,,,,,,,,,,,,,,,,,,,,0.036467912433588934
300280,,,,,,,,,,,,,,,,,,,,,,,0.020310768866602588
600048,,,,,,,,,,,,,,,,,,,,,,,0.029282833692491274
600965,,,,,,,,,,,,,,,,,,,,,,,-1.8030869095931593e-05
600526,,,,,,,,,,,,,,,,,,,,,,,-0.0023987784760915037
300732,,,,,,,,,,,,,,,,,,,,,,,-0.008468986488997658
600549,,,,,,,,,,,,,,,,,,,,,,,0.007766170932886334
603101,,,,,,,,,,,,,,,,,,,,,,,-0.006692621558501668
300600,,,,,,,,,,,,,,,,,,,,,,,0.009753307614988507
603043,,,,,,,,,,,,,,,,,,,,,,,0.02837440097660132
300518,,,,,,,,,,,,,,,,,,,,,,,-0.005838542652863354
603937,,,,,,,,,,,,,,,,,,,,,,,-0.000703663262813648
002849,,,,,,,,,,,,,,,,,,,,,,,0.01445080364628201
000902,,,,,,,,,,,,,,,,,,,,,,,0.011005266795536078
000751,,,,,,,,,,,,,,,,,,,,,,,-0.0008822809834359956
002195,,,,,,,,,,,,,,,,,,,,,,,0.000352986290552443
603017,,,,,,,,,,,,,,,,,,,,,,,-0.0014908661567968162
600035,,,,,,,,,,,,,,,,,,,,,,,-0.0011521445843795286
600695,,,,,,,,,,,,,,,,,,,,,,,0.005101490327701567
600862,,,,,,,,,,,,,,,,,,,,,,,0.029947982213373907
600612,,,,,,,,,,,,,,,,,,,,,,,0.02429088040354367
002140,,,,,,,,,,,,,,,,,,,,,,,-0.003264284860168723
002275,,,,,,,,,,,,,,,,,,,,,,,0.007453306221411839
002580,,,,,,,,,,,,,,,,,,,,,,,-0.0007249800644593205
600879,,,,,,,,,,,,,,,,,,,,,,,0.008239550146852757
600970,,,,,,,,,,,,,,,,,,,,,,,0.006710170554164208
603813,,,,,,,,,,,,,,,,,,,,,,,0.009514127371812087
002462,,,,,,,,,,,,,,,,,,,,,,,-0.001921747964830995
300536,,,,,,,,,,,,,,,,,,,,,,,-0.001168913747943738
300134,,,,,,,,,,,,,,,,,,,,,,,0.00010018466605238221
300715,,,,,,,,,,,,,,,,,,,,,,,0.08003928634579299
300708,,,,,,,,,,,,,,,,,,,,,,,0.06724286274307548
600727,,,,,,,,,,,,,,,,,,,,,,,0.0019867238252354335
002740,,,,,,,,,,,,,,,,,,,,,,,-0.17195300388740314
002223,,,,,,,,,,,,,,,,,,,,,,,0.028169155805295876
300717,,,,,,,,,,,,,,,,,,,,,,,0.011214103095324477
600558,,,,,,,,,,,,,,,,,,,,,,,-0.0010954753257004972
002611,,,,,,,,,,,,,,,,,,,,,,,-0.0019823246849613166
603007,,,,,,,,,,,,,,,,,,,,,,,-0.005702393734560178
300277,,,,,,,,,,,,,,,,,,,,,,,0.010234164611597289
002678,,,,,,,,,,,,,,,,,,,,,,,0.004219764636672431
002929,,,,,,,,,,,,,,,,,,,,,,,-6.285509869235631e-05
601106,,,,,,,,,,,,,,,,,,,,,,,-9.164723648471194e-05
002332,,,,,,,,,,,,,,,,,,,,,,,0.028446629911952195
002449,,,,,,,,,,,,,,,,,,,,,,,0.020813822897486223
