nohup: ignoring input
/opt/conda/envs/tensorflow/lib/python3.7/site-packages/pandas_datareader/compat/__init__.py:7: FutureWarning: pandas.util.testing is deprecated. Use the functions in the public API at pandas.testing instead.
  from pandas.util.testing import assert_frame_equal
/opt/conda/envs/tensorflow/lib/python3.7/site-packages/sklearn/externals/joblib/__init__.py:15: FutureWarning: sklearn.externals.joblib is deprecated in 0.21 and will be removed in 0.23. Please import this functionality directly from joblib, which can be installed with: pip install joblib. If this warning is raised when loading pickled models, you may need to re-serialize those models with scikit-learn 0.21+.
  warnings.warn(msg, category=FutureWarning)
第1次尝试:a1 = 4509, a2 = 2611, a3 = 840, a4 = 8327, a5 = 4854, 年化收益率: 0.20529001068966277

第9749次尝试:a1 = 510, a2 = 5625, a3 = 316, a4 = 7327, a5 = 8561, 年化收益率: 0.1583681583284961

第9750次尝试:a1 = 1593, a2 = 8918, a3 = 525, a4 = 9243, a5 = 3534, 年化收益率: 0.18336736742042417

第9751次尝试:a1 = 2537, a2 = 187, a3 = 8799, a4 = 5729, a5 = 784, 年化收益率: 0.35241345796022727

第9752次尝试:a1 = 2307, a2 = 4456, a3 = 6486, a4 = 6256, a5 = 160, 年化收益率: 0.2975202863885791

第9753次尝试:a1 = 5505, a2 = 2363, a3 = 7053, a4 = 492, a5 = 1002, 年化收益率: 0.16082606136361066

第9754次尝试:a1 = 3578, a2 = 6151, a3 = 1481, a4 = 4082, a5 = 1481, 年化收益率: 0.23142250399516467

第9755次尝试:a1 = 7870, a2 = 1003, a3 = 7881, a4 = 8451, a5 = 4984, 年化收益率: 0.2104425147973716

第9756次尝试:a1 = 6827, a2 = 7598, a3 = 2019, a4 = 9654, a5 = 1726, 年化收益率: 0.2922775362888513

第9757次尝试:a1 = 1061, a2 = 9336, a3 = 3361, a4 = 2570, a5 = 1693, 年化收益率: 0.1515496253656034

第9758次尝试:a1 = 8953, a2 = 5956, a3 = 899, a4 = 7724, a5 = 2072, 年化收益率: 0.22068394683426404

第9759次尝试:a1 = 8516, a2 = 557, a3 = 7002, a4 = 6710, a5 = 2330, 年化收益率: 0.2849632570330993

第9760次尝试:a1 = 2984, a2 = 4072, a3 = 6737, a4 = 6095, a5 = 2830, 年化收益率: 0.1967233528739258

第9761次尝试:a1 = 1486, a2 = 4768, a3 = 1569, a4 = 421, a5 = 4644, 年化收益率: 0.15836815832849596

第9762次尝试:a1 = 1534, a2 = 6072, a3 = 4988, a4 = 7724, a5 = 2059, 年化收益率: 0.2922775362888511

第9763次尝试:a1 = 2713, a2 = 891, a3 = 8389, a4 = 6087, a5 = 817, 年化收益率: 0.41250630340382094

第9764次尝试:a1 = 6627, a2 = 1048, a3 = 3667, a4 = 2326, a5 = 777, 年化收益率: 0.12767699842370422

第9765次尝试:a1 = 6884, a2 = 4576, a3 = 536, a4 = 4804, a5 = 8308, 年化收益率: 0.1583681583284961

第9766次尝试:a1 = 9790, a2 = 2731, a3 = 7694, a4 = 4441, a5 = 3260, 年化收益率: 0.14799967941832176

第9767次尝试:a1 = 5055, a2 = 5534, a3 = 9047, a4 = 5480, a5 = 9650, 年化收益率: 0.1583681583284961

第9768次尝试:a1 = 1472, a2 = 3898, a3 = 1686, a4 = 8108, a5 = 999, 年化收益率: 0.4137149219582428

第9769次尝试:a1 = 3913, a2 = 5340, a3 = 830, a4 = 6179, a5 = 1292, 年化收益率: 0.2922775362888511

第9770次尝试:a1 = 3478, a2 = 2721, a3 = 6200, a4 = 1603, a5 = 1747, 年化收益率: 0.13178554618743804

第9771次尝试:a1 = 563, a2 = 6746, a3 = 808, a4 = 8629, a5 = 6281, 年化收益率: 0.1373794553092869

第9772次尝试:a1 = 3069, a2 = 6680, a3 = 572, a4 = 6888, a5 = 5521, 年化收益率: 0.13382638318657

第9773次尝试:a1 = 1231, a2 = 8559, a3 = 5969, a4 = 2620, a5 = 4570, 年化收益率: 0.12270861340298482

第9774次尝试:a1 = 2446, a2 = 2169, a3 = 8508, a4 = 2588, a5 = 5701, 年化收益率: 0.1583681583284961

第9775次尝试:a1 = 5595, a2 = 1886, a3 = 4924, a4 = 1308, a5 = 6175, 年化收益率: 0.15836815832849596

第9776次尝试:a1 = 1167, a2 = 8440, a3 = 985, a4 = 3544, a5 = 4422, 年化收益率: 0.13382638318656995

第9777次尝试:a1 = 6570, a2 = 1846, a3 = 7374, a4 = 6766, a5 = 5524, 年化收益率: 0.1202715399278403

第9778次尝试:a1 = 9609, a2 = 8937, a3 = 5349, a4 = 6782, a5 = 3589, 年化收益率: 0.16822582056690674

第9779次尝试:a1 = 2042, a2 = 3703, a3 = 4969, a4 = 8373, a5 = 3263, 年化收益率: 0.24998233557695063

第9780次尝试:a1 = 3369, a2 = 6273, a3 = 1378, a4 = 7830, a5 = 4308, 年化收益率: 0.13737945530928686

第9781次尝试:a1 = 9727, a2 = 6814, a3 = 9835, a4 = 3283, a5 = 510, 年化收益率: 0.14672081660025993

第9782次尝试:a1 = 188, a2 = 897, a3 = 7443, a4 = 3886, a5 = 237, 年化收益率: 0.20159187835138814

第9783次尝试:a1 = 2290, a2 = 7400, a3 = 291, a4 = 2832, a5 = 6452, 年化收益率: 0.13382638318657

第9784次尝试:a1 = 3904, a2 = 2459, a3 = 773, a4 = 4868, a5 = 4269, 年化收益率: 0.1583681583284961

第9785次尝试:a1 = 4574, a2 = 2448, a3 = 3838, a4 = 4513, a5 = 3128, 年化收益率: 0.1373794553092869

第9786次尝试:a1 = 464, a2 = 1440, a3 = 1411, a4 = 4665, a5 = 6620, 年化收益率: 0.1490343513874224

第9787次尝试:a1 = 9803, a2 = 1843, a3 = 6475, a4 = 7352, a5 = 3517, 年化收益率: 0.20529001068966277

第9788次尝试:a1 = 6923, a2 = 6946, a3 = 9676, a4 = 2330, a5 = 8706, 年化收益率: 0.15836815832849596

第9789次尝试:a1 = 9170, a2 = 6192, a3 = 6190, a4 = 8334, a5 = 9722, 年化收益率: 0.1583681583284961

第9790次尝试:a1 = 8497, a2 = 4730, a3 = 4415, a4 = 7334, a5 = 4127, 年化收益率: 0.13737945530928686

第9791次尝试:a1 = 4089, a2 = 7747, a3 = 3551, a4 = 5286, a5 = 9865, 年化收益率: 0.15836815832849596

第9792次尝试:a1 = 1107, a2 = 7867, a3 = 3493, a4 = 3591, a5 = 9187, 年化收益率: 0.15836815832849596

第9793次尝试:a1 = 1956, a2 = 9747, a3 = 1631, a4 = 3637, a5 = 577, 年化收益率: 0.19463868117829

第9794次尝试:a1 = 7402, a2 = 5637, a3 = 729, a4 = 1004, a5 = 4637, 年化收益率: 0.13382638318657

第9795次尝试:a1 = 2516, a2 = 8381, a3 = 8169, a4 = 2949, a5 = 4459, 年化收益率: 0.12270861340298482

第9796次尝试:a1 = 9019, a2 = 5641, a3 = 5080, a4 = 5351, a5 = 2492, 年化收益率: 0.1682258205669068

第9797次尝试:a1 = 3544, a2 = 8761, a3 = 6988, a4 = 4206, a5 = 4159, 年化收益率: 0.11810234378658115

第9798次尝试:a1 = 4987, a2 = 3753, a3 = 7145, a4 = 1309, a5 = 365, 年化收益率: 0.13263041389050853

第9799次尝试:a1 = 4389, a2 = 8796, a3 = 6499, a4 = 4349, a5 = 1562, 年化收益率: 0.1294917268415062

第9800次尝试:a1 = 3768, a2 = 2912, a3 = 284, a4 = 8383, a5 = 6083, 年化收益率: 0.12027153992784038

第9801次尝试:a1 = 9449, a2 = 4453, a3 = 573, a4 = 6887, a5 = 4771, 年化收益率: 0.1373794553092869

第9802次尝试:a1 = 930, a2 = 315, a3 = 185, a4 = 9598, a5 = 8587, 年化收益率: 0.24552411248237518

第9803次尝试:a1 = 176, a2 = 5673, a3 = 4098, a4 = 7503, a5 = 3769, 年化收益率: 0.18336736742042423

第9804次尝试:a1 = 2645, a2 = 4413, a3 = 4634, a4 = 6439, a5 = 5653, 年化收益率: 0.15836815832849596

第9805次尝试:a1 = 6323, a2 = 5698, a3 = 2307, a4 = 8419, a5 = 5701, 年化收益率: 0.1373794553092869

第9806次尝试:a1 = 6870, a2 = 8320, a3 = 5472, a4 = 5889, a5 = 138, 年化收益率: 0.21154564596929648

第9807次尝试:a1 = 3729, a2 = 1937, a3 = 7307, a4 = 7797, a5 = 4509, 年化收益率: 0.19046339661696365

第9808次尝试:a1 = 8792, a2 = 1598, a3 = 8951, a4 = 1458, a5 = 6911, 年化收益率: 0.11520264925873801

第9809次尝试:a1 = 4754, a2 = 2292, a3 = 6313, a4 = 8358, a5 = 9132, 年化收益率: 0.1202715399278403

第9810次尝试:a1 = 972, a2 = 443, a3 = 3546, a4 = 8610, a5 = 6186, 年化收益率: 0.24048539358067655

第9811次尝试:a1 = 6203, a2 = 8610, a3 = 3334, a4 = 4303, a5 = 5553, 年化收益率: 0.13382638318656995

第9812次尝试:a1 = 5122, a2 = 1666, a3 = 2445, a4 = 1179, a5 = 3842, 年化收益率: 0.1583681583284961

第9813次尝试:a1 = 768, a2 = 9140, a3 = 5692, a4 = 4538, a5 = 9726, 年化收益率: 0.15836815832849596

第9814次尝试:a1 = 6580, a2 = 1700, a3 = 3033, a4 = 9870, a5 = 6703, 年化收益率: 0.21044251479737147

第9815次尝试:a1 = 9926, a2 = 2010, a3 = 1056, a4 = 1366, a5 = 8494, 年化收益率: 0.11520264925873801

第9816次尝试:a1 = 4470, a2 = 7714, a3 = 304, a4 = 2558, a5 = 347, 年化收益率: 0.19463868117829

第9817次尝试:a1 = 1374, a2 = 2955, a3 = 3925, a4 = 2618, a5 = 4740, 年化收益率: 0.1583681583284961

第9818次尝试:a1 = 8834, a2 = 3808, a3 = 9800, a4 = 9847, a5 = 8553, 年化收益率: 0.1583681583284961

第9819次尝试:a1 = 7313, a2 = 1273, a3 = 754, a4 = 7492, a5 = 4362, 年化收益率: 0.2104425147973716

第9820次尝试:a1 = 2615, a2 = 8522, a3 = 6633, a4 = 417, a5 = 6795, 年化收益率: 0.13382638318656995

第9821次尝试:a1 = 628, a2 = 7808, a3 = 1348, a4 = 9852, a5 = 2390, 年化收益率: 0.2922775362888511

第9822次尝试:a1 = 9095, a2 = 4690, a3 = 9623, a4 = 7760, a5 = 7774, 年化收益率: 0.15836815832849596

第9823次尝试:a1 = 5172, a2 = 4986, a3 = 4163, a4 = 5328, a5 = 4421, 年化收益率: 0.13382638318656995

第9824次尝试:a1 = 2596, a2 = 3507, a3 = 3543, a4 = 4334, a5 = 6005, 年化收益率: 0.1583681583284961

第9825次尝试:a1 = 2142, a2 = 791, a3 = 2909, a4 = 2112, a5 = 5309, 年化收益率: 0.1490343513874224

第9826次尝试:a1 = 6944, a2 = 3207, a3 = 956, a4 = 3925, a5 = 7124, 年化收益率: 0.1583681583284961

第9827次尝试:a1 = 5698, a2 = 6105, a3 = 2543, a4 = 3471, a5 = 2282, 年化收益率: 0.16822582056690674

第9828次尝试:a1 = 1884, a2 = 8116, a3 = 5217, a4 = 7372, a5 = 7439, 年化收益率: 0.13382638318657

第9829次尝试:a1 = 6826, a2 = 3992, a3 = 3118, a4 = 1938, a5 = 8728, 年化收益率: 0.1583681583284961

第9830次尝试:a1 = 4398, a2 = 6945, a3 = 9304, a4 = 4772, a5 = 8414, 年化收益率: 0.15836815832849596

第9831次尝试:a1 = 4607, a2 = 3560, a3 = 3256, a4 = 6092, a5 = 8024, 年化收益率: 0.1583681583284961

第9832次尝试:a1 = 9706, a2 = 5871, a3 = 4046, a4 = 5172, a5 = 6425, 年化收益率: 0.15836815832849596

第9833次尝试:a1 = 7867, a2 = 5226, a3 = 821, a4 = 2271, a5 = 8874, 年化收益率: 0.1583681583284961

第9834次尝试:a1 = 1585, a2 = 1316, a3 = 4912, a4 = 937, a5 = 8326, 年化收益率: 0.11520264925873801

第9835次尝试:a1 = 8470, a2 = 7882, a3 = 8558, a4 = 2369, a5 = 9611, 年化收益率: 0.15836815832849596

第9836次尝试:a1 = 3542, a2 = 8871, a3 = 2318, a4 = 9106, a5 = 3884, 年化收益率: 0.18336736742042423

第9837次尝试:a1 = 3409, a2 = 2204, a3 = 8430, a4 = 9406, a5 = 5702, 年化收益率: 0.2404853935806764

第9838次尝试:a1 = 5783, a2 = 5496, a3 = 401, a4 = 1817, a5 = 7016, 年化收益率: 0.15836815832849596

第9839次尝试:a1 = 8603, a2 = 4118, a3 = 4733, a4 = 4816, a5 = 3058, 年化收益率: 0.13382638318656995

第9840次尝试:a1 = 9908, a2 = 7834, a3 = 5939, a4 = 7908, a5 = 2717, 年化收益率: 0.16523997848201583

第9841次尝试:a1 = 152, a2 = 9453, a3 = 4932, a4 = 2069, a5 = 6141, 年化收益率: 0.13382638318656995

第9842次尝试:a1 = 3780, a2 = 6430, a3 = 5432, a4 = 9270, a5 = 9476, 年化收益率: 0.1583681583284961

第9843次尝试:a1 = 284, a2 = 3783, a3 = 8940, a4 = 1022, a5 = 5313, 年化收益率: 0.15836815832849596

第9844次尝试:a1 = 5254, a2 = 31, a3 = 4526, a4 = 2926, a5 = 5641, 年化收益率: 0.1490343513874224

第9845次尝试:a1 = 3711, a2 = 1118, a3 = 6796, a4 = 5357, a5 = 6350, 年化收益率: 0.1202715399278403

第9846次尝试:a1 = 1994, a2 = 1721, a3 = 9240, a4 = 2818, a5 = 6559, 年化收益率: 0.11520264925873801

第9847次尝试:a1 = 8321, a2 = 5829, a3 = 1225, a4 = 114, a5 = 5668, 年化收益率: 0.15836815832849596

第9848次尝试:a1 = 2054, a2 = 7778, a3 = 6967, a4 = 1694, a5 = 5604, 年化收益率: 0.13382638318656995

第9849次尝试:a1 = 4779, a2 = 2440, a3 = 6557, a4 = 8325, a5 = 924, 年化收益率: 0.43727176292925185

第9850次尝试:a1 = 3383, a2 = 9140, a3 = 4791, a4 = 8614, a5 = 9206, 年化收益率: 0.15836815832849596

第9851次尝试:a1 = 5110, a2 = 4447, a3 = 2242, a4 = 1632, a5 = 3768, 年化收益率: 0.13382638318657

第9852次尝试:a1 = 2939, a2 = 5545, a3 = 3512, a4 = 9404, a5 = 727, 年化收益率: 0.3291337756898447

第9853次尝试:a1 = 6005, a2 = 8407, a3 = 5115, a4 = 1292, a5 = 6545, 年化收益率: 0.13382638318656995

第9854次尝试:a1 = 5595, a2 = 757, a3 = 3800, a4 = 4385, a5 = 221, 年化收益率: 0.3812716637443264

第9855次尝试:a1 = 9936, a2 = 675, a3 = 2266, a4 = 6833, a5 = 6128, 年化收益率: 0.12027153992784023

第9856次尝试:a1 = 1361, a2 = 2346, a3 = 5137, a4 = 4034, a5 = 3947, 年化收益率: 0.15836815832849596

第9857次尝试:a1 = 2604, a2 = 6281, a3 = 4653, a4 = 369, a5 = 9211, 年化收益率: 0.1583681583284961

第9858次尝试:a1 = 6191, a2 = 6334, a3 = 1901, a4 = 8746, a5 = 8519, 年化收益率: 0.15836815832849596

第9859次尝试:a1 = 5497, a2 = 2218, a3 = 4856, a4 = 3557, a5 = 7082, 年化收益率: 0.15836815832849596

第9860次尝试:a1 = 2865, a2 = 7435, a3 = 469, a4 = 4311, a5 = 3954, 年化收益率: 0.13382638318656995

第9861次尝试:a1 = 9218, a2 = 4431, a3 = 3653, a4 = 8799, a5 = 1512, 年化收益率: 0.3395874392162644

第9862次尝试:a1 = 5707, a2 = 5924, a3 = 2359, a4 = 539, a5 = 9134, 年化收益率: 0.1583681583284961

第9863次尝试:a1 = 9634, a2 = 6493, a3 = 7863, a4 = 3959, a5 = 8993, 年化收益率: 0.15836815832849596

第9864次尝试:a1 = 5541, a2 = 607, a3 = 6028, a4 = 732, a5 = 6627, 年化收益率: 0.11520264925873801

第9865次尝试:a1 = 4075, a2 = 4360, a3 = 7285, a4 = 5768, a5 = 5183, 年化收益率: 0.15836815832849596

第9866次尝试:a1 = 5512, a2 = 1076, a3 = 7365, a4 = 8898, a5 = 2599, 年化收益率: 0.3834988484503032

第9867次尝试:a1 = 7345, a2 = 1781, a3 = 2182, a4 = 2580, a5 = 632, 年化收益率: 0.16523997848201583

第9868次尝试:a1 = 2496, a2 = 2064, a3 = 1663, a4 = 4450, a5 = 2903, 年化收益率: 0.1373794553092869

第9869次尝试:a1 = 3276, a2 = 1890, a3 = 4905, a4 = 8758, a5 = 6394, 年化收益率: 0.12027153992784038

第9870次尝试:a1 = 3080, a2 = 8856, a3 = 8176, a4 = 1248, a5 = 2664, 年化收益率: 0.12318816936113525

第9871次尝试:a1 = 3574, a2 = 2631, a3 = 1995, a4 = 5398, a5 = 7584, 年化收益率: 0.15836815832849596

第9872次尝试:a1 = 3582, a2 = 4449, a3 = 5920, a4 = 7805, a5 = 9892, 年化收益率: 0.1583681583284961

第9873次尝试:a1 = 7989, a2 = 1527, a3 = 8234, a4 = 7403, a5 = 1389, 年化收益率: 0.3039363634614022

第9874次尝试:a1 = 9782, a2 = 6290, a3 = 3464, a4 = 147, a5 = 2783, 年化收益率: 0.11810234378658115

第9875次尝试:a1 = 5542, a2 = 2034, a3 = 1674, a4 = 5819, a5 = 399, 年化收益率: 0.365643651184063

第9876次尝试:a1 = 5617, a2 = 4819, a3 = 4737, a4 = 6453, a5 = 9887, 年化收益率: 0.1583681583284961

第9877次尝试:a1 = 4927, a2 = 7553, a3 = 5366, a4 = 9591, a5 = 9203, 年化收益率: 0.15836815832849596

第9878次尝试:a1 = 9008, a2 = 3291, a3 = 7335, a4 = 1220, a5 = 7728, 年化收益率: 0.1583681583284961

第9879次尝试:a1 = 1963, a2 = 3818, a3 = 6353, a4 = 8814, a5 = 3631, 年化收益率: 0.24998233557695063

第9880次尝试:a1 = 9169, a2 = 9098, a3 = 9637, a4 = 6502, a5 = 8451, 年化收益率: 0.15836815832849596

第9881次尝试:a1 = 170, a2 = 7239, a3 = 4624, a4 = 18, a5 = 8780, 年化收益率: 0.15836815832849596

第9882次尝试:a1 = 1503, a2 = 6334, a3 = 3714, a4 = 3192, a5 = 1625, 年化收益率: 0.12318816936113525

第9883次尝试:a1 = 2096, a2 = 5840, a3 = 4014, a4 = 8174, a5 = 3006, 年化收益率: 0.24998233557695063

第9884次尝试:a1 = 8178, a2 = 6180, a3 = 3226, a4 = 5564, a5 = 9331, 年化收益率: 0.1583681583284961

第9885次尝试:a1 = 4975, a2 = 3783, a3 = 7925, a4 = 3175, a5 = 183, 年化收益率: 0.16490339585460448

第9886次尝试:a1 = 4468, a2 = 2828, a3 = 1643, a4 = 8390, a5 = 8743, 年化收益率: 0.1202715399278403

第9887次尝试:a1 = 5841, a2 = 304, a3 = 3707, a4 = 31, a5 = 395, 年化收益率: 0.10667787035083444

第9888次尝试:a1 = 6163, a2 = 5888, a3 = 8136, a4 = 2945, a5 = 3933, 年化收益率: 0.12270861340298482

第9889次尝试:a1 = 6171, a2 = 3813, a3 = 225, a4 = 6497, a5 = 7946, 年化收益率: 0.1583681583284961

第9890次尝试:a1 = 126, a2 = 3519, a3 = 4440, a4 = 47, a5 = 5668, 年化收益率: 0.1583681583284961

第9891次尝试:a1 = 8380, a2 = 1937, a3 = 9016, a4 = 6002, a5 = 7722, 年化收益率: 0.11520264925873801

第9892次尝试:a1 = 5037, a2 = 8334, a3 = 6009, a4 = 3407, a5 = 2132, 年化收益率: 0.12318816936113525

第9893次尝试:a1 = 2407, a2 = 7367, a3 = 4919, a4 = 3129, a5 = 3605, 年化收益率: 0.12270861340298482

第9894次尝试:a1 = 1940, a2 = 8089, a3 = 766, a4 = 4021, a5 = 2056, 年化收益率: 0.1847927094165347

第9895次尝试:a1 = 4425, a2 = 4644, a3 = 9574, a4 = 7787, a5 = 4551, 年化收益率: 0.13737945530928686

第9896次尝试:a1 = 2694, a2 = 3011, a3 = 8168, a4 = 9867, a5 = 3554, 年化收益率: 0.2976499102585559

第9897次尝试:a1 = 5504, a2 = 6961, a3 = 5476, a4 = 1996, a5 = 1687, 年化收益率: 0.1294917268415062

第9898次尝试:a1 = 3787, a2 = 3403, a3 = 2402, a4 = 9216, a5 = 9250, 年化收益率: 0.1202715399278403

第9899次尝试:a1 = 5598, a2 = 1277, a3 = 6802, a4 = 7301, a5 = 648, 年化收益率: 0.3812716637443264

第9900次尝试:a1 = 957, a2 = 1502, a3 = 7927, a4 = 749, a5 = 3768, 年化收益率: 0.12918407602172152

第9901次尝试:a1 = 1898, a2 = 3131, a3 = 2899, a4 = 7549, a5 = 1210, 年化收益率: 0.41757453182977383

第9902次尝试:a1 = 4435, a2 = 7337, a3 = 7922, a4 = 4396, a5 = 2445, 年化收益率: 0.12318816936113525

第9903次尝试:a1 = 9447, a2 = 8053, a3 = 92, a4 = 774, a5 = 4928, 年化收益率: 0.13382638318656995

第9904次尝试:a1 = 6981, a2 = 9669, a3 = 5485, a4 = 9189, a5 = 6510, 年化收益率: 0.13382638318656995

第9905次尝试:a1 = 5000, a2 = 312, a3 = 1608, a4 = 10000, a5 = 6601, 年化收益率: 0.24598761432318417

第9906次尝试:a1 = 6984, a2 = 2283, a3 = 6212, a4 = 1631, a5 = 1376, 年化收益率: 0.13178554618743804

第9907次尝试:a1 = 3350, a2 = 2254, a3 = 3216, a4 = 7507, a5 = 5273, 年化收益率: 0.1202715399278403

第9908次尝试:a1 = 9274, a2 = 1682, a3 = 2766, a4 = 6402, a5 = 35, 年化收益率: 0.3737704100089196

第9909次尝试:a1 = 6919, a2 = 4731, a3 = 4280, a4 = 9982, a5 = 2221, 年化收益率: 0.2941758092252983

第9910次尝试:a1 = 8424, a2 = 5328, a3 = 2124, a4 = 1315, a5 = 5129, 年化收益率: 0.15836815832849596

第9911次尝试:a1 = 1681, a2 = 1064, a3 = 2757, a4 = 8895, a5 = 2344, 年化收益率: 0.3333918027078333

第9912次尝试:a1 = 69, a2 = 3394, a3 = 7662, a4 = 4834, a5 = 1634, 年化收益率: 0.20134711907829583

第9913次尝试:a1 = 4759, a2 = 9067, a3 = 4825, a4 = 9983, a5 = 4598, 年化收益率: 0.18336736742042423

第9914次尝试:a1 = 4550, a2 = 7541, a3 = 3008, a4 = 9215, a5 = 208, 年化收益率: 0.3291337756898446

第9915次尝试:a1 = 3372, a2 = 2389, a3 = 294, a4 = 1918, a5 = 4725, 年化收益率: 0.1583681583284961

第9916次尝试:a1 = 4700, a2 = 2533, a3 = 7990, a4 = 281, a5 = 1315, 年化收益率: 0.13178554618743804

第9917次尝试:a1 = 7254, a2 = 3320, a3 = 1111, a4 = 6932, a5 = 6975, 年化收益率: 0.1583681583284961

第9918次尝试:a1 = 6237, a2 = 454, a3 = 558, a4 = 2191, a5 = 495, 年化收益率: 0.22842129279393528

第9919次尝试:a1 = 7175, a2 = 6737, a3 = 5612, a4 = 2778, a5 = 9207, 年化收益率: 0.1583681583284961

第9920次尝试:a1 = 2796, a2 = 5738, a3 = 1263, a4 = 7668, a5 = 5412, 年化收益率: 0.1373794553092869

第9921次尝试:a1 = 1761, a2 = 7380, a3 = 8373, a4 = 9987, a5 = 7901, 年化收益率: 0.1373794553092869

第9922次尝试:a1 = 3877, a2 = 2184, a3 = 1422, a4 = 4704, a5 = 5951, 年化收益率: 0.15836815832849596

第9923次尝试:a1 = 7438, a2 = 2862, a3 = 3277, a4 = 2256, a5 = 4189, 年化收益率: 0.1583681583284961

第9924次尝试:a1 = 9983, a2 = 891, a3 = 7212, a4 = 4242, a5 = 6206, 年化收益率: 0.11520264925873801

第9925次尝试:a1 = 5377, a2 = 2938, a3 = 3853, a4 = 4814, a5 = 7081, 年化收益率: 0.1583681583284961

第9926次尝试:a1 = 5270, a2 = 9531, a3 = 3910, a4 = 5649, a5 = 2175, 年化收益率: 0.19600981270976153

第9927次尝试:a1 = 863, a2 = 179, a3 = 5107, a4 = 9351, a5 = 3505, 年化收益率: 0.2871462828869398

第9928次尝试:a1 = 2461, a2 = 4616, a3 = 8471, a4 = 361, a5 = 1205, 年化收益率: 0.12949172684150628

第9929次尝试:a1 = 3216, a2 = 5213, a3 = 7479, a4 = 9201, a5 = 379, 年化收益率: 0.33853772206919347

第9930次尝试:a1 = 6, a2 = 7486, a3 = 1830, a4 = 4275, a5 = 4696, 年化收益率: 0.13382638318656995

第9931次尝试:a1 = 5613, a2 = 1778, a3 = 5821, a4 = 9105, a5 = 8299, 年化收益率: 0.1202715399278403

第9932次尝试:a1 = 5668, a2 = 9244, a3 = 2037, a4 = 5279, a5 = 8756, 年化收益率: 0.15836815832849596

第9933次尝试:a1 = 106, a2 = 4307, a3 = 8364, a4 = 1006, a5 = 7655, 年化收益率: 0.1583681583284961

第9934次尝试:a1 = 7640, a2 = 6819, a3 = 2828, a4 = 979, a5 = 3399, 年化收益率: 0.13382638318656995

第9935次尝试:a1 = 8718, a2 = 9797, a3 = 4868, a4 = 9615, a5 = 4268, 年化收益率: 0.1578665151666299

第9936次尝试:a1 = 9451, a2 = 9238, a3 = 6300, a4 = 4775, a5 = 7243, 年化收益率: 0.13382638318656995

第9937次尝试:a1 = 2884, a2 = 8977, a3 = 8341, a4 = 4648, a5 = 3650, 年化收益率: 0.12318816936113525

第9938次尝试:a1 = 9077, a2 = 8278, a3 = 1470, a4 = 1614, a5 = 5282, 年化收益率: 0.13382638318656995

第9939次尝试:a1 = 797, a2 = 281, a3 = 1514, a4 = 3734, a5 = 8785, 年化收益率: 0.0689196889801249

第9940次尝试:a1 = 5961, a2 = 7940, a3 = 5365, a4 = 9834, a5 = 1501, 年化收益率: 0.3291337756898447

第9941次尝试:a1 = 3343, a2 = 9049, a3 = 4123, a4 = 9821, a5 = 2459, 年化收益率: 0.2922775362888513

第9942次尝试:a1 = 940, a2 = 5515, a3 = 3484, a4 = 294, a5 = 8602, 年化收益率: 0.1583681583284961

第9943次尝试:a1 = 1290, a2 = 7066, a3 = 3019, a4 = 8999, a5 = 6284, 年化收益率: 0.1373794553092869

第9944次尝试:a1 = 7449, a2 = 7978, a3 = 1162, a4 = 9929, a5 = 7107, 年化收益率: 0.1373794553092869

第9945次尝试:a1 = 3993, a2 = 7476, a3 = 6359, a4 = 8678, a5 = 3895, 年化收益率: 0.18336736742042423

第9946次尝试:a1 = 4977, a2 = 2445, a3 = 1661, a4 = 4737, a5 = 7373, 年化收益率: 0.15836815832849596

第9947次尝试:a1 = 9741, a2 = 9899, a3 = 9315, a4 = 5362, a5 = 4654, 年化收益率: 0.11810234378658115

第9948次尝试:a1 = 635, a2 = 8439, a3 = 1820, a4 = 4089, a5 = 2012, 年化收益率: 0.1847927094165347

第9949次尝试:a1 = 1191, a2 = 7613, a3 = 9283, a4 = 8989, a5 = 342, 年化收益率: 0.19414046089132894

第9950次尝试:a1 = 8677, a2 = 2452, a3 = 1981, a4 = 2044, a5 = 3617, 年化收益率: 0.1583681583284961

第9951次尝试:a1 = 6911, a2 = 9643, a3 = 1746, a4 = 9039, a5 = 3835, 年化收益率: 0.15786651516662986

第9952次尝试:a1 = 6936, a2 = 6380, a3 = 8241, a4 = 5042, a5 = 87, 年化收益率: 0.16490339585460448

第9953次尝试:a1 = 27, a2 = 8731, a3 = 6295, a4 = 7313, a5 = 6898, 年化收益率: 0.13382638318656995

第9954次尝试:a1 = 393, a2 = 4248, a3 = 5941, a4 = 1473, a5 = 7562, 年化收益率: 0.1583681583284961

第9955次尝试:a1 = 2682, a2 = 386, a3 = 3971, a4 = 2129, a5 = 1033, 年化收益率: 0.12316789886763278

第9956次尝试:a1 = 7568, a2 = 7473, a3 = 757, a4 = 7936, a5 = 8388, 年化收益率: 0.15836815832849596

